Displacement (ccm),Power (hp),Torque (Nm),Dry weight (kg),Wheelbase (mm),Seat height (mm),Category_Custom / cruiser,Category_Naked bike,Category_Sport,Category_Touring
2100.0,160.0,217.0,199.6,1537.0,699.0,0,1,0,0
2100.0,160.0,217.0,199.6,1537.0,699.0,0,1,0,0
2100.0,200.0,271.0,199.6,1537.0,699.0,0,1,0,0
2100.0,200.0,271.0,199.6,1537.0,699.0,0,1,0,0
2100.0,200.0,271.0,199.6,1537.0,699.0,0,1,0,0
2100.0,200.0,271.0,199.6,1537.0,699.0,0,1,0,0
2100.0,200.0,271.0,199.6,1537.0,699.0,0,1,0,0
346.0,18.0,27.0,163.0,1370.0,760.0,0,1,0,0
499.0,22.0,35.0,168.0,1370.0,760.0,0,1,0,0
346.0,18.0,27.0,163.0,1370.0,760.0,0,1,0,0
346.0,18.0,27.0,163.0,1370.0,760.0,0,1,0,0
346.0,18.0,27.1,170.0,1370.0,740.0,1,0,0,0
346.0,18.0,27.0,163.0,1370.0,760.0,0,1,0,0
1189.8,185.0,137.0,176.0,1400.0,826.0,0,0,1,0
1189.8,185.0,137.0,187.8,1400.0,826.0,0,0,1,0
449.0,40.0,43.0,150.0,1425.0,820.0,0,0,1,0
124.7,14.8,11.2,130.0,1425.0,820.0,0,0,1,0
124.7,14.8,11.2,130.0,1425.0,820.0,0,0,1,0
449.0,40.0,43.0,150.0,1425.0,820.0,0,0,1,0
449.0,40.0,43.0,150.0,1425.0,860.0,0,0,1,0
124.7,14.8,11.2,130.0,1425.0,820.0,0,0,1,0
449.0,40.0,43.0,150.0,1425.0,820.0,0,0,1,0
449.0,40.0,43.0,150.0,1435.0,860.0,0,0,1,0
124.7,14.8,11.2,130.0,1425.0,820.0,0,0,1,0
449.0,40.0,43.0,150.0,1425.0,820.0,0,0,1,0
647.0,77.0,52.0,175.5,1397.0,749.0,0,0,1,0
647.0,77.0,52.0,166.5,1397.0,749.0,0,0,1,0
647.0,80.0,52.0,166.5,1397.0,749.0,0,0,1,0
647.0,80.0,52.0,166.5,1397.0,749.0,0,0,1,0
647.0,77.0,52.0,166.5,1397.0,749.0,0,0,1,0
647.0,77.0,52.0,150.6,1397.0,749.0,0,0,1,0
647.0,80.0,52.0,150.5,1397.0,749.0,0,0,1,0
647.0,80.0,52.0,150.5,1397.0,749.0,0,0,1,0
647.0,77.0,52.0,157.4,1397.0,749.0,0,0,1,0
49.2,3.1,2.3,92.0,1275.0,770.0,0,0,1,0
125.0,9.4,8.2,135.0,1515.0,650.0,1,0,0,0
125.0,9.4,8.2,119.0,1515.0,650.0,0,0,0,1
193.2,14.8,13.0,115.0,1355.0,770.0,0,0,1,0
249.0,14.8,15.0,136.0,1515.0,650.0,1,0,0,0
50.0,2.4,2.2,119.0,1410.0,500.0,1,0,0,0
150.0,10.7,9.2,136.0,1515.0,650.0,0,0,0,1
197.0,13.0,13.5,132.0,1356.0,830.0,0,0,1,0
196.0,12.7,14.0,132.0,1356.0,790.0,0,1,0,0
197.0,14.1,16.5,132.0,1390.0,750.0,1,0,0,0
124.6,10.5,9.8,142.0,1470.0,640.0,1,0,0,0
124.6,11.2,9.8,142.0,1470.0,640.0,1,0,0,0
279.6,24.8,23.0,142.0,1470.0,640.0,1,0,0,0
124.6,15.6,12.3,122.0,1320.0,770.0,0,1,0,0
124.2,15.6,12.3,122.0,1320.0,770.0,0,1,0,0
180.0,20.4,17.1,122.0,1320.0,770.0,0,1,0,0
180.0,20.4,17.1,122.0,1320.0,770.0,0,1,0,0
249.2,26.2,22.0,125.0,1320.0,770.0,0,1,0,0
249.2,26.2,22.0,122.0,1320.0,770.0,0,1,0,0
249.2,26.2,22.0,122.0,1320.0,770.0,0,1,0,0
1868.0,94.0,155.0,294.0,1695.0,665.0,1,0,0,0
1923.0,105.0,167.0,411.0,1625.0,720.0,0,0,0,1
1753.5,86.0,145.0,304.0,1665.0,675.0,1,0,0,0
1202.0,65.0,96.0,247.0,1495.0,710.0,1,0,0,0
1868.0,94.0,155.0,316.0,1630.0,680.0,1,0,0,0
1745.0,89.0,150.0,361.0,1625.0,715.0,0,0,0,1
1745.0,87.0,152.0,546.0,1670.0,735.0,0,0,0,1
1745.0,90.0,153.0,398.0,1625.0,740.0,0,0,0,1
1202.0,67.0,99.0,255.0,1530.0,725.0,1,0,0,0
1201.3,67.1,96.0,255.0,1530.0,725.0,1,0,0,0
1201.3,67.1,96.0,255.0,1530.0,725.0,1,0,0,0
1338.0,48.0,86.3,298.0,1636.0,673.0,1,0,0,0
1868.0,93.0,155.0,294.0,1695.0,665.0,1,0,0,0
1868.0,100.0,161.0,294.0,1695.0,665.0,1,0,0,0
1802.7,80.0,151.0,316.6,1709.0,630.0,1,0,0,0
1801.0,96.6,156.0,412.0,1613.0,693.0,0,0,0,1
1801.0,96.6,156.0,416.0,1625.0,740.0,0,0,0,1
1868.0,102.0,165.0,414.0,1625.0,720.0,0,0,0,1
1923.0,105.0,167.0,411.0,1625.0,720.0,0,0,0,1
1923.0,105.0,169.0,408.7,1625.0,720.0,0,0,0,1
1923.0,105.0,169.0,411.0,1625.0,704.0,0,0,0,1
1923.0,105.0,169.0,411.0,1625.0,704.0,0,0,0,1
1801.0,92.0,151.0,318.0,1680.0,660.0,1,0,0,0
1923.0,105.0,166.0,385.0,1625.0,680.0,0,0,0,1
1923.0,105.0,169.0,385.0,1625.0,680.0,0,0,0,1
1923.0,105.0,171.0,390.0,1625.0,680.0,0,0,0,1
1923.0,105.0,171.0,390.1,1625.0,658.0,0,0,0,1
1801.0,96.6,156.0,369.0,1625.0,696.0,0,0,0,1
1801.0,97.9,156.0,422.0,1625.0,755.0,0,0,0,1
1801.0,96.6,156.0,380.0,1625.0,690.0,0,0,0,1
1801.0,97.9,156.0,380.0,1625.0,690.0,0,0,0,1
1868.2,102.0,165.0,380.0,1625.0,690.0,0,0,0,1
1923.0,105.0,166.0,382.0,1625.0,695.0,0,0,0,1
1923.0,105.0,169.0,382.0,1625.0,695.0,0,0,0,1
1923.0,105.0,169.0,376.9,1625.0,663.0,0,0,0,1
1923.0,105.0,170.0,376.9,1625.0,663.0,0,0,0,1
1917.4,105.0,169.0,562.0,1670.0,658.0,0,0,0,1
1917.4,105.0,169.0,562.0,1670.0,658.0,0,0,0,1
1746.0,86.0,145.0,303.0,1631.0,680.0,1,0,0,0
1688.0,78.9,132.0,306.0,1621.0,690.0,1,0,0,0
1690.0,80.0,130.0,307.0,1621.0,705.0,1,0,0,0
1690.0,75.1,126.0,292.1,1631.0,681.0,1,0,0,0
1690.0,76.1,125.0,298.0,1630.0,680.0,1,0,0,0
1690.0,77.0,125.0,298.0,1630.0,680.0,1,0,0,0
1801.0,97.0,156.0,293.0,1630.0,685.0,1,0,0,0
1801.0,97.0,156.0,293.0,1630.0,685.0,1,0,0,0
1690.0,76.4,130.0,289.9,1631.0,648.0,1,0,0,0
1690.0,77.5,130.0,291.0,1631.0,680.0,1,0,0,0
1690.0,77.5,130.0,291.0,1631.0,680.0,1,0,0,0
1690.0,76.4,134.0,289.9,1631.0,680.0,1,0,0,0
1690.0,76.4,134.0,289.9,1631.0,680.0,1,0,0,0
1690.0,75.1,126.0,315.7,1595.0,663.0,0,0,0,1
1690.0,76.1,126.0,315.7,1595.0,695.0,0,0,0,1
1449.0,68.0,106.0,287.0,1678.0,679.0,1,0,0,0
1688.0,77.8,132.0,294.8,1715.0,648.0,1,0,0,0
1688.0,78.9,132.0,295.0,1715.0,680.0,1,0,0,0
1690.0,80.0,130.0,295.0,1715.0,680.0,1,0,0,0
1746.0,90.0,150.0,354.3,1625.0,663.0,0,0,0,1
1746.0,90.0,150.0,354.3,1625.0,663.0,0,0,0,1
1746.0,90.0,150.0,354.3,1625.0,663.0,0,0,0,1
1688.0,85.8,138.0,400.1,1625.0,740.0,0,0,0,1
1688.0,87.0,138.0,394.0,1625.0,740.0,0,0,0,1
1753.5,90.0,150.0,394.0,1625.0,740.0,0,0,0,1
1753.5,90.0,150.0,394.0,1625.0,740.0,0,0,0,1
1746.0,90.0,150.0,398.0,1625.0,740.0,0,0,0,1
1688.0,87.0,138.0,400.1,1625.0,686.0,0,0,0,1
1688.0,85.8,138.0,400.1,1625.0,740.0,0,0,0,1
1688.0,85.8,138.0,400.1,1625.0,685.0,0,0,0,1
1868.0,94.0,155.0,296.0,1690.0,710.0,1,0,0,0
1868.0,94.0,160.0,296.0,1615.0,704.0,1,0,0,0
1868.0,94.0,160.0,296.2,1615.0,704.0,1,0,0,0
1868.0,100.0,160.0,296.0,1690.0,710.0,1,0,0,0
1868.0,100.0,161.0,304.4,1666.0,658.0,1,0,0,0
1868.0,100.0,161.0,304.4,1666.0,658.0,1,0,0,0
1801.0,92.5,146.0,320.0,1630.0,670.0,1,0,0,0
1690.0,75.0,126.0,320.0,1630.0,660.0,1,0,0,0
1212.7,60.0,94.9,355.2,1500.0,780.0,0,0,0,1
1212.7,60.0,94.9,325.0,1549.0,762.0,0,0,0,1
1499.0,67.0,110.0,345.0,1612.0,692.0,1,0,0,0
1499.0,67.0,110.0,345.0,1612.0,684.0,1,0,0,0
1449.0,67.0,110.0,322.0,1592.0,729.0,1,0,0,0
1499.0,67.0,110.0,345.0,1612.0,692.0,1,0,0,0
1584.0,84.0,127.0,375.0,1612.0,693.0,0,0,0,1
1499.0,67.0,110.0,385.0,1612.0,692.0,1,0,0,0
1573.3,87.0,125.0,339.7,1613.0,693.0,0,0,0,1
1449.0,63.0,106.0,335.0,1628.0,644.0,1,0,0,0
1338.0,56.0,97.0,310.0,1632.0,680.0,1,0,0,0
1449.0,63.0,106.0,302.0,1638.0,647.0,1,0,0,0
1449.0,62.5,102.0,307.0,1630.0,645.0,1,0,0,0
1442.2,67.0,115.0,309.8,1638.0,627.0,1,0,0,0
1449.0,67.0,110.0,340.0,1630.0,657.0,1,0,0,0
1442.2,88.4,116.0,331.6,1613.0,683.0,1,0,0,0
1202.0,65.0,99.0,247.0,1495.0,665.0,1,0,0,0
1202.0,65.0,99.0,247.0,1495.0,665.0,1,0,0,0
1689.6,85.8,142.0,474.0,1676.0,699.0,1,0,0,0
1747.0,88.0,150.0,492.0,1670.0,700.0,1,0,0,0
1747.0,89.0,150.0,492.0,1670.0,700.0,1,0,0,0
1868.0,89.0,165.0,492.0,1670.0,700.0,1,0,0,0
1868.0,100.0,165.0,492.0,1670.0,700.0,1,0,0,0
1868.0,100.0,165.0,492.0,1670.0,665.0,1,0,0,0
1868.0,100.0,165.0,492.0,1670.0,665.0,1,0,0,0
1450.0,68.0,106.0,290.0,1594.0,644.0,1,0,0,0
1449.0,67.0,106.0,287.0,1595.0,673.0,1,0,0,0
1584.0,68.0,123.0,295.0,1630.0,680.0,1,0,0,0
1449.0,67.0,102.0,290.0,1595.0,713.0,1,0,0,0
1450.0,68.0,106.0,300.0,1662.0,673.0,1,0,0,0
1449.0,67.0,106.0,300.0,1620.0,640.0,1,0,0,0
1442.2,67.0,115.0,290.8,1641.0,655.0,1,0,0,0
1868.0,90.0,160.0,289.0,1735.0,720.0,1,0,0,0
1868.0,100.0,160.0,289.0,1735.0,720.0,1,0,0,0
1450.0,68.0,106.0,300.0,1678.0,680.0,1,0,0,0
1449.0,67.0,106.0,293.0,1665.0,738.0,1,0,0,0
1450.0,68.0,106.0,300.0,1607.0,689.0,1,0,0,0
1450.0,63.0,106.0,305.0,1697.0,642.0,1,0,0,0
1573.3,63.0,119.0,296.6,1638.0,719.0,1,0,0,0
1449.0,63.0,106.0,305.0,1694.0,638.0,1,0,0,0
1449.0,63.0,106.0,305.0,1691.0,659.0,1,0,0,0
1450.0,62.6,106.0,292.7,1690.0,719.0,1,0,0,0
1449.0,63.0,106.0,315.0,1660.0,642.0,1,0,0,0
1338.6,69.0,111.0,259.5,1651.0,654.0,1,0,0,0
1746.0,86.0,147.0,316.0,1630.0,680.0,1,0,0,0
1746.0,86.0,147.0,316.2,1630.0,668.0,1,0,0,0
1868.2,94.0,161.0,316.2,1630.0,668.0,1,0,0,0
1690.0,73.8,130.0,326.1,1638.0,690.0,0,0,0,1
1690.0,74.8,130.0,333.0,1635.0,690.0,0,0,0,1
1690.0,78.0,125.0,333.0,1635.0,690.0,0,0,0,1
883.0,51.0,73.0,247.0,1515.0,653.0,1,0,0,0
883.0,51.0,73.0,247.0,1515.0,653.0,1,0,0,0
883.0,51.0,73.0,247.0,1515.0,653.0,1,0,0,0
1746.0,86.0,149.0,287.0,1630.0,690.0,1,0,0,0
1247.0,120.0,111.0,289.0,1705.0,675.0,0,1,0,0
1247.0,120.0,111.0,289.0,1705.0,675.0,0,1,0,0
1688.0,85.8,138.0,369.0,1625.0,696.0,0,0,0,1
1688.0,85.8,138.0,368.8,1625.0,696.0,0,0,0,1
1753.5,85.8,151.0,368.8,1625.0,696.0,0,0,0,1
1745.0,89.0,150.0,372.0,1625.0,695.0,0,0,0,1
1746.0,89.0,150.0,372.0,1625.0,658.0,0,0,0,1
1746.0,89.0,150.0,372.0,1625.0,658.0,0,0,0,1
1746.0,89.0,150.0,372.0,1625.0,658.0,0,0,0,1
1746.0,89.0,150.0,372.0,1625.0,658.0,0,0,0,1
1868.0,89.0,165.0,398.7,1625.0,691.0,0,0,0,1
1868.0,89.0,165.0,406.9,1625.0,691.0,0,0,0,1
1868.0,89.0,165.0,406.9,1625.0,691.0,0,0,0,1
1688.0,85.8,138.0,369.0,1625.0,696.0,0,0,0,1
1688.0,87.0,138.0,369.0,1625.0,695.0,0,0,0,1
1745.0,90.0,150.0,372.0,1625.0,685.0,0,0,0,1
1745.0,89.0,150.0,372.0,1625.0,695.0,0,0,0,1
1868.0,89.0,165.0,372.0,1625.0,695.0,0,0,0,1
1868.0,100.0,165.0,372.0,1625.0,695.0,0,0,0,1
1868.0,100.0,160.0,371.0,1625.0,695.0,0,0,0,1
1868.0,100.0,160.0,371.0,1625.0,663.0,0,0,0,1
1688.0,87.0,138.0,407.0,1625.0,735.0,0,0,0,1
1753.5,91.0,152.0,408.0,1625.0,735.0,0,0,0,1
1753.5,90.0,153.0,408.0,1625.0,735.0,0,0,0,1
1868.0,90.0,165.0,408.0,1625.0,735.0,0,0,0,1
1688.0,85.8,138.0,355.2,1613.0,678.0,0,0,0,1
1688.0,87.0,138.0,353.0,1625.0,715.0,0,0,0,1
1688.0,87.0,138.0,363.0,1625.0,705.0,0,0,0,1
1688.0,89.0,150.0,363.0,1625.0,705.0,0,0,0,1
1746.0,89.0,150.0,362.0,1625.0,705.0,0,0,0,1
1746.0,89.0,150.0,362.0,1625.0,705.0,0,0,0,1
1746.0,89.0,150.0,360.2,1625.0,668.0,0,0,0,1
1746.0,89.0,150.0,360.2,1625.0,668.0,0,0,0,1
1688.0,87.0,138.0,353.0,1625.0,715.0,0,0,0,1
1688.0,89.0,150.0,362.0,1625.0,715.0,0,0,0,1
1688.0,87.0,138.0,355.0,1625.0,695.0,0,0,0,1
1868.0,87.0,165.0,355.0,1625.0,695.0,0,0,0,1
1868.0,100.0,165.0,355.0,1625.0,695.0,0,0,0,1
1868.0,100.0,160.0,351.1,1625.0,671.0,0,0,0,1
1868.0,100.0,160.0,351.1,1625.0,671.0,0,0,0,1
1202.0,67.0,103.0,250.0,1505.0,785.0,0,1,0,0
1690.0,75.1,130.0,309.0,1710.0,660.0,1,0,0,0
1690.0,75.1,130.0,309.0,1710.0,660.0,1,0,0,0
1690.0,75.0,125.0,309.0,1710.0,650.0,1,0,0,0
1745.0,86.0,145.0,294.0,1695.0,665.0,1,0,0,0
1746.0,86.0,147.0,294.0,1695.0,665.0,1,0,0,0
1868.0,94.0,155.0,294.0,1695.0,665.0,1,0,0,0
1868.0,94.0,155.0,294.0,1695.0,665.0,1,0,0,0
1688.0,77.8,132.0,312.0,1638.0,622.0,1,0,0,0
1688.0,77.8,132.0,320.0,1638.0,670.0,1,0,0,0
1690.0,79.0,126.0,320.0,1635.0,670.0,1,0,0,0
1745.0,86.0,145.0,303.0,1635.0,680.0,1,0,0,0
1746.0,86.0,147.0,303.0,1631.0,658.0,1,0,0,0
1745.0,86.0,145.0,296.0,1690.0,710.0,1,0,0,0
1746.0,86.0,145.0,296.0,1615.0,710.0,1,0,0,0
1745.0,94.0,155.0,296.0,1690.0,710.0,1,0,0,0
1868.0,94.0,155.0,296.0,1690.0,710.0,1,0,0,0
1690.0,80.0,135.0,305.0,1690.0,590.0,1,0,0,0
1690.0,77.8,132.0,313.0,1638.0,635.0,1,0,0,0
1690.0,78.0,132.0,320.0,1690.0,690.0,1,0,0,0
1690.0,75.0,126.0,320.0,1690.0,670.0,1,0,0,0
1745.0,86.0,145.0,304.0,1665.0,675.0,1,0,0,0
1746.0,86.0,145.0,304.0,1665.0,675.0,1,0,0,0
1868.0,94.0,155.0,304.0,1665.0,675.0,1,0,0,0
1868.0,94.0,155.0,304.0,1665.0,675.0,1,0,0,0
1801.0,92.0,146.0,320.0,1630.0,670.0,1,0,0,0
1690.0,77.8,132.0,318.0,1630.0,670.0,1,0,0,0
1690.0,77.8,132.0,320.0,1630.0,670.0,1,0,0,0
1745.0,86.0,145.0,316.0,1630.0,680.0,1,0,0,0
1746.0,86.0,147.0,316.0,1630.0,680.0,1,0,0,0
1868.0,94.0,155.0,316.0,1630.0,680.0,1,0,0,0
1868.0,94.0,161.0,316.0,1630.0,680.0,1,0,0,0
1868.0,94.0,161.0,316.0,1630.0,668.0,1,0,0,0
1745.0,86.0,145.0,287.0,1630.0,690.0,1,0,0,0
1746.0,86.0,149.0,287.0,1630.0,690.0,1,0,0,0
1868.2,86.0,161.0,294.8,1615.0,673.0,1,0,0,0
1690.0,77.8,132.0,304.4,1636.0,650.0,1,0,0,0
1690.0,78.9,133.0,308.0,1636.0,650.0,1,0,0,0
1690.0,75.0,126.0,308.0,1636.0,650.0,1,0,0,0
1745.0,86.0,145.0,291.0,1630.0,660.0,1,0,0,0
1746.0,86.0,149.0,291.0,1630.0,660.0,1,0,0,0
1746.0,86.0,149.0,291.0,1630.0,648.0,1,0,0,0
1746.0,86.0,149.0,291.0,1630.0,648.0,1,0,0,0
1801.0,92.5,145.0,308.0,1636.0,650.0,1,0,0,0
1801.0,92.0,145.0,308.0,1636.0,650.0,1,0,0,0
1745.0,86.0,145.0,286.0,1630.0,680.0,1,0,0,0
1746.0,86.0,145.0,286.0,1630.0,680.0,1,0,0,0
1690.0,86.0,127.0,289.0,1630.0,680.0,1,0,0,0
1745.0,86.0,145.0,304.0,1625.0,680.0,1,0,0,0
1746.0,86.0,145.0,304.0,1625.0,653.0,1,0,0,0
1746.0,86.0,145.0,304.0,1625.0,653.0,1,0,0,0
1746.0,86.0,146.0,304.0,1625.0,653.0,1,0,0,0
1200.0,58.0,88.0,223.0,1524.0,734.0,1,0,0,0
1201.3,67.1,96.0,250.8,1521.0,676.0,1,0,0,0
1201.3,68.0,96.0,255.0,1530.0,676.0,1,0,0,0
1201.3,68.0,96.0,255.0,1530.0,676.0,1,0,0,0
1201.3,67.0,96.0,255.0,1530.0,725.0,1,0,0,0
1202.0,67.0,99.0,255.0,1530.0,725.0,1,0,0,0
883.0,52.0,70.0,255.0,1520.0,760.0,1,0,0,0
1201.3,67.1,96.0,250.8,1519.0,660.0,1,0,0,0
1201.3,67.1,96.0,247.0,1495.0,710.0,1,0,0,0
1202.0,67.0,96.0,247.0,1495.0,710.0,1,0,0,0
1202.0,65.0,96.0,247.0,1495.0,710.0,1,0,0,0
1202.0,65.0,99.0,247.0,1495.0,665.0,1,0,0,0
1202.0,65.0,99.0,247.0,1495.0,665.0,1,0,0,0
1201.3,66.6,96.0,250.8,1520.0,710.0,1,0,0,0
1202.0,65.0,96.0,244.0,1506.0,693.0,1,0,0,0
1202.0,65.0,99.0,248.1,1495.0,706.0,1,0,0,0
883.3,52.3,73.0,251.0,1519.0,653.0,1,0,0,0
883.3,53.0,71.0,251.0,1519.0,653.0,1,0,0,0
883.3,52.0,71.0,247.0,1515.0,653.0,1,0,0,0
883.3,51.0,68.0,247.0,1515.0,653.0,1,0,0,0
883.0,51.0,73.0,247.0,1515.0,653.0,1,0,0,0
883.3,52.3,74.6,251.0,1510.0,735.0,1,0,0,0
883.3,53.0,71.0,251.0,1510.0,735.0,1,0,0,0
883.3,51.0,68.0,247.0,1515.0,653.0,1,0,0,0
1202.0,67.0,96.0,250.0,1505.0,785.0,0,1,0,0
1202.0,67.0,96.0,250.0,1505.0,785.0,0,1,0,0
1202.0,67.0,103.0,250.0,1505.0,785.0,0,1,0,0
1202.0,67.0,96.0,240.0,1505.0,785.0,0,1,0,0
1252.1,121.0,94.0,220.9,1519.0,734.0,0,0,1,0
1201.3,65.7,96.0,247.2,1524.0,676.0,1,0,0,0
1201.3,65.7,96.0,251.0,1540.0,730.0,1,0,0,0
1202.0,65.7,96.0,247.2,1525.0,710.0,1,0,0,0
1201.3,65.7,96.0,251.0,1540.0,730.0,1,0,0,0
883.3,52.3,73.0,245.0,1501.0,648.0,1,0,0,0
883.3,52.3,73.0,245.0,1501.0,648.0,1,0,0,0
883.3,52.3,73.0,245.0,1501.0,648.0,1,0,0,0
883.3,52.3,73.0,245.0,1501.0,648.0,1,0,0,0
883.0,52.3,74.6,247.0,1501.0,648.0,1,0,0,0
1200.0,67.1,96.0,232.0,1501.0,648.0,0,0,0,1
1200.0,67.1,96.0,263.0,1500.0,705.0,0,0,0,1
1200.0,68.0,96.0,263.0,1500.0,705.0,0,0,0,1
1202.0,68.0,96.0,263.0,1500.0,705.0,0,0,0,1
749.0,58.0,60.3,223.0,1534.0,653.0,1,0,0,0
749.0,58.0,60.3,223.0,1534.0,653.0,1,0,0,0
749.0,58.0,60.3,223.0,1534.0,720.0,1,0,0,0
749.0,58.0,60.3,223.0,1534.0,653.0,1,0,0,0
753.9,57.0,60.3,206.4,1534.0,653.0,1,0,0,0
749.0,58.0,60.3,223.0,1534.0,653.0,1,0,0,0
1746.0,86.0,149.0,286.0,1630.0,680.0,1,0,0,0
1688.0,85.8,138.0,355.2,1613.0,663.0,0,0,0,1
1688.0,85.8,138.0,353.0,1625.0,715.0,0,0,0,1
1753.5,85.8,154.0,353.0,1625.0,715.0,0,0,0,1
1745.0,89.0,150.0,361.0,1625.0,715.0,0,0,0,1
1746.0,89.0,150.0,361.0,1625.0,715.0,0,0,0,1
1746.0,89.0,150.0,361.0,1625.0,663.0,0,0,0,1
1746.0,89.0,150.0,361.0,1625.0,663.0,0,0,0,1
1746.0,89.0,150.0,361.0,1625.0,663.0,0,0,0,1
1688.0,85.8,138.0,355.2,1625.0,695.0,0,0,0,1
1688.0,87.0,138.0,356.0,1625.0,695.0,0,0,0,1
1745.0,90.0,150.0,361.0,1625.0,685.0,0,0,0,1
1745.0,89.0,150.0,362.0,1625.0,690.0,0,0,0,1
1868.0,89.0,165.0,362.0,1625.0,691.0,0,0,0,1
1868.0,100.0,165.0,362.0,1625.0,691.0,0,0,0,1
1868.0,100.0,160.0,359.3,1625.0,663.0,0,0,0,1
1868.0,100.0,160.0,359.3,1625.0,663.0,0,0,0,1
749.0,70.0,65.0,229.0,1510.0,765.0,1,0,0,0
749.0,70.0,65.0,229.0,1510.0,765.0,1,0,0,0
749.0,70.0,65.0,229.0,1510.0,765.0,1,0,0,0
749.0,70.0,65.0,229.0,1510.0,765.0,1,0,0,0
883.0,52.3,74.6,247.0,1500.0,648.0,1,0,0,0
1202.0,67.0,96.0,264.0,1500.0,648.0,0,0,0,1
1688.0,85.8,138.0,535.2,1692.0,688.0,0,0,0,1
1688.0,87.0,138.0,545.0,1692.0,720.0,0,0,0,1
1745.0,90.0,165.0,546.0,1670.0,735.0,0,0,0,1
1745.0,87.0,152.0,546.0,1670.0,735.0,0,0,0,1
1868.0,87.0,164.0,545.7,1670.0,735.0,0,0,0,1
1868.0,100.0,164.0,545.7,1670.0,735.0,0,0,0,1
1868.0,100.0,164.0,545.7,1670.0,735.0,0,0,0,1
1868.0,100.0,164.0,545.7,1670.0,688.0,0,0,0,1
1688.0,87.0,138.0,400.1,1625.0,740.0,0,0,0,1
1745.0,91.0,152.0,398.0,1625.0,740.0,0,0,0,1
1745.0,90.0,153.0,398.0,1625.0,740.0,0,0,0,1
1868.0,90.0,165.0,398.0,1625.0,740.0,0,0,0,1
1868.0,100.0,165.0,398.0,1625.0,699.0,0,0,0,1
1868.0,100.0,165.0,399.2,1625.0,699.0,0,0,0,1
1868.0,100.0,165.0,399.2,1625.0,699.0,0,0,0,1
1688.0,87.0,138.0,398.0,1625.0,685.0,0,0,0,1
1745.0,91.0,152.0,396.0,1625.0,675.0,0,0,0,1
1745.0,90.0,152.0,396.0,1625.0,675.0,0,0,0,1
1868.0,90.0,165.0,396.0,1625.0,675.0,0,0,0,1
1247.0,119.0,116.0,292.1,1702.0,650.0,1,0,0,0
1247.0,121.0,115.0,292.1,1700.0,705.0,1,0,0,0
1247.0,121.0,115.0,292.1,1700.0,705.0,1,0,0,0
1247.0,120.0,111.0,289.0,1702.0,675.0,0,1,0,0
1130.0,115.0,88.0,270.4,1713.0,660.0,1,0,0,0
1179.9,123.0,116.0,298.0,1699.0,660.0,1,0,0,0
1199.0,58.0,87.0,245.0,1524.0,700.0,1,0,0,0
1199.0,58.0,69.0,255.0,1520.0,673.0,1,0,0,0
1199.0,61.0,88.0,240.0,1523.0,711.0,1,0,0,0
883.0,53.0,69.0,251.0,1520.0,693.0,1,0,0,0
883.0,68.0,69.0,251.0,1520.0,693.0,1,0,0,0
883.0,50.0,65.0,235.0,1510.0,700.0,1,0,0,0
883.0,50.0,65.0,235.0,1505.0,689.0,1,0,0,0
883.0,50.0,65.0,235.0,1510.0,711.0,1,0,0,0
1202.0,90.0,100.0,250.0,1515.0,765.0,0,0,1,0
1202.0,90.0,100.0,250.0,1515.0,765.0,0,0,1,0
124.0,10.5,8.8,110.0,1280.0,780.0,0,1,0,0
197.0,19.2,10.9,130.0,1320.0,750.0,0,0,1,0
124.0,9.5,9.4,110.0,1280.0,780.0,0,0,1,0
124.0,9.5,9.4,110.0,1280.0,780.0,0,0,1,0
197.0,14.3,14.8,130.0,1320.0,860.0,0,0,1,0
124.0,12.7,6.9,110.0,1280.0,780.0,0,0,1,0
124.0,11.0,8.7,124.0,1375.0,860.0,0,0,1,0
124.0,11.0,8.7,122.0,1375.0,810.0,0,0,1,0
124.0,11.0,8.7,122.0,1375.0,810.0,0,0,1,0
124.0,11.0,8.7,124.0,1375.0,860.0,0,0,1,0
124.0,11.0,6.4,124.0,1375.0,860.0,0,0,1,0
124.0,11.5,8.7,122.0,1375.0,810.0,0,0,1,0
197.0,19.2,10.9,139.0,1375.0,860.0,0,0,1,0
124.0,11.0,8.7,124.0,1375.0,860.0,0,0,1,0
124.0,10.4,5.8,122.0,1375.0,810.0,0,0,1,0
197.0,19.2,10.9,139.0,1375.0,860.0,0,0,1,0
97.5,7.4,8.0,110.0,1230.0,785.0,0,0,1,0
124.7,9.1,11.0,125.0,1265.0,785.0,0,0,1,0
109.0,8.7,9.4,120.0,1265.0,785.0,0,0,1,0
109.2,9.4,9.0,117.0,1265.0,790.0,0,0,1,0
97.2,8.3,8.1,112.0,1230.0,785.0,0,0,1,0
124.7,10.7,10.6,123.0,1273.0,799.0,0,0,1,0
113.2,9.0,9.9,117.0,1270.0,799.0,0,0,1,0
99.0,3.6,3.6,82.0,1190.0,755.0,0,0,1,0
49.0,3.7,3.6,75.0,1185.0,715.0,0,1,0,0
124.0,11.0,9.0,137.0,1460.0,675.0,1,0,0,0
124.0,15.0,10.0,127.0,1350.0,770.0,0,1,0,0
124.0,15.0,10.0,124.0,1350.0,775.0,0,1,0,0
1284.0,114.0,117.0,234.0,1515.0,790.0,0,1,0,0
1284.0,114.0,117.0,230.0,1515.0,790.0,0,1,0,0
